age,sex,education,marriage,num_dependents,home_ownership,years_at_address,employment_status,years_employed,annual_income,monthly_income,income_source,has_other_loans,region,limit_bal,current_balance,available_credit,credit_utilization,over_limit_flag,balance_to_limit_6m_avg,utilization_trend,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,max_pay_delay,num_late_payments,payment_consistency_score,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,avg_bill_amt,max_bill_amt,bill_volatility,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,avg_pay_amt,total_paid_6m,pay_to_bill_ratio,credit_score,num_credit_inquiries_6m,num_open_accounts,num_closed_accounts,oldest_account_years,num_delinquencies_2yr,num_public_records,bankruptcy_flag,debt_collection_flag,credit_mix_score,card_type,rewards_program,card_age_months,num_cards_held,primary_card_flag,annual_fee,credit_limit_increase_count,avg_monthly_spend,num_transactions_monthly,avg_transaction_value,cash_advance_usage_pct,cash_advance_count_6m,foreign_transaction_flag,online_transaction_pct,travel_category_spend_pct,grocery_category_spend_pct,restaurant_spend_pct,returned_payment_count,weekend_spend_pct,debt_to_income_ratio,monthly_obligation_ratio,credit_limit_to_income,income_stability_index,net_worth_proxy,spend_to_income_ratio,urban_flag,state_code,zip_income_percentile,app_login_frequency_monthly,paperless_flag,autopay_enrolled,customer_service_calls_6m,dispute_count_1yr,num_cards_held_total_institutions,months_since_last_delinquency,mobile_app_user,email_open_rate,min_pay_flag,spend_to_limit_ratio,payment_to_income_ratio,repeat_late_payer_flag,credit_card_default
54,2,2,1,0,1,15.9,1,11.0,59020.0,4918.0,1,0,3,50000,33175.0,16825.0,0.6635,0,0.5987730737283834,-0.0213,-1,4,-2,0,-1,0,4,1,0.8333,28354.0,14288.0,15499.0,17581.0,9281.0,30637.0,19273.0,30637.0,7674.65,7871.0,5974.0,4805.0,14094.0,7748.0,16305.0,9466.0,56797.0,0.4912,579.0,3,9,5,14.0,1,0,0,0,1,3,0,13,7,1,95,2,11651.0,16,728.19,0.0165,0,0,0.6932,0.2976,0.0751,0.1133,0,0.4668,0.5621,3.9181,0.8472,0.3143,64922.0,2.3686,0,2,0.3138,6,1,0,1,0,5,52,0,0.7582,0,0.233,1.9244,0,0
44,1,2,2,2,0,3.2,4,0.3,48353.0,4029.0,1,0,5,50000,13050.0,36950.0,0.261,0,0.2843985387712476,-0.0162,8,-1,0,0,1,2,8,3,0.5,17542.0,16066.0,21582.0,4431.0,10787.0,18713.0,14854.0,21582.0,5686.7,11309.0,4997.0,9569.0,3250.0,6304.0,8332.0,7294.0,43761.0,0.491,648.0,3,11,0,8.6,2,0,0,0,5,1,1,226,2,0,0,1,14563.0,16,910.19,0.0712,0,0,0.9115,0.2472,0.1894,0.0733,1,0.5599,0.2699,3.6859,1.034,0.012,1451.0,3.6136,0,48,0.2003,5,1,1,3,0,5,43,1,0.8062,0,0.2913,1.8099,1,1
65,1,2,2,2,1,1.3,1,7.7,40065.0,3339.0,1,1,4,20000,4224.0,15776.0,0.2112,0,0.1708967172419213,0.0016,-1,0,4,1,5,1,5,4,0.3333,7554.0,2704.0,16501.0,525.0,6800.0,4299.0,6397.0,16501.0,5100.85,6086.0,1874.0,14334.0,307.0,3309.0,3012.0,4820.0,28922.0,0.7535,730.0,3,10,1,0.8,0,0,0,0,3,4,1,184,3,1,95,0,5013.0,18,278.5,0.0425,3,0,0.7819,0.1254,0.4699,0.5094,0,0.2702,0.1054,1.9153,0.4992,0.1674,30850.0,1.5009,1,24,0.9861,6,1,1,2,0,3,0,1,0.3372,0,0.2506,1.4431,1,0
55,2,3,1,3,1,12.1,2,0.5,53886.0,4490.0,1,0,5,30000,9930.0,20070.0,0.331,0,0.2925944474756601,-0.0029,4,5,-1,-1,1,2,5,4,0.3333,4553.0,7768.0,19938.0,11935.0,3405.0,10074.0,9612.0,19938.0,5473.52,3577.0,5099.0,6595.0,10356.0,3198.0,3786.0,5435.0,32611.0,0.5654,776.0,4,2,8,5.4,2,0,0,0,2,1,0,134,5,1,0,0,10442.0,10,1044.2,0.029,0,0,0.3334,0.098,0.2552,0.2554,0,0.5574,0.1843,2.1403,0.5567,0.0139,2694.0,2.3251,1,26,0.4334,6,1,1,2,0,5,69,1,0.3777,0,0.3481,1.2102,1,1
26,1,1,2,1,1,0.8,3,1.2,193819.0,16152.0,3,0,3,10000,5120.0,4880.0,0.512,0,0.5447964282032214,0.0989,4,2,0,-1,1,-1,4,3,0.5,3190.0,2460.0,1118.0,7044.0,808.0,4006.0,3104.0,7044.0,2080.67,1448.0,1819.0,636.0,1663.0,571.0,2041.0,1363.0,8178.0,0.4391,625.0,3,14,1,7.8,0,0,0,0,5,4,1,213,5,1,0,4,1902.0,14,135.86,0.0817,0,1,0.5894,0.5362,0.502,0.1575,0,0.2066,0.0264,0.1922,0.0516,0.1714,23258.0,0.1177,1,7,0.0372,7,1,0,0,0,4,0,1,0.1372,0,0.1902,0.0844,1,0
50,1,2,2,2,0,0.0,3,1.3,55940.0,4662.0,1,1,4,50000,1055.0,48945.0,0.0211,0,0.1410547508941949,0.0313,2,-1,-1,4,0,-1,4,2,0.6667,16464.0,15073.0,26240.0,7341.0,8556.0,6994.0,13445.0,26240.0,6809.96,12994.0,8332.0,17030.0,5901.0,5901.0,4022.0,9030.0,54180.0,0.6716,826.0,1,10,5,15.4,0,0,0,0,5,2,1,195,5,1,195,3,9956.0,16,622.25,0.0022,1,0,0.8057,0.1865,0.0779,0.0797,0,0.0934,0.0189,2.8833,0.8938,0.0419,7272.0,2.1351,0,38,0.6283,12,1,1,0,0,4,14,1,0.414,0,0.1991,1.9365,1,0
30,1,1,2,3,2,3.0,1,14.2,57252.0,4771.0,1,1,3,200000,75740.0,124260.0,0.3787,0,0.4102833133565245,-0.0233,-1,-1,0,2,3,-1,3,2,0.6667,63017.0,89816.0,84886.0,52781.0,41685.0,131056.0,77207.0,131056.0,29375.35,25429.0,36987.0,51517.0,15487.0,34099.0,82071.0,40932.0,245590.0,0.5302,661.0,2,1,6,7.6,0,0,0,0,4,2,1,224,1,1,0,0,47461.0,15,3164.07,0.1035,1,0,0.7224,0.0687,0.581,0.2056,2,0.4771,1.3229,16.1792,3.4933,1.0,81298.0,9.9457,1,32,0.6847,5,1,1,0,0,6,0,1,0.3782,0,0.2373,8.5775,1,1
52,1,2,2,4,2,1.7,1,5.6,43275.0,3606.0,1,0,2,30000,4950.0,25050.0,0.165,0,0.1374429920483288,0.007,3,0,-1,-1,3,-2,3,2,0.6667,9186.0,4419.0,21866.0,9765.0,11566.0,3287.0,10015.0,21866.0,6057.82,4439.0,3524.0,7601.0,3817.0,3755.0,1621.0,4126.0,24757.0,0.412,480.0,3,7,3,16.2,1,1,0,0,3,1,1,195,3,0,0,1,7622.0,12,635.17,0.2243,0,0,0.3566,0.0769,0.2331,0.199,2,0.0833,0.1144,2.7765,0.6932,0.1697,24234.0,2.1131,1,7,0.3048,1,1,1,0,0,6,0,1,0.8535,0,0.2541,1.1439,1,1
54,2,1,2,1,0,11.2,1,13.7,64079.0,5340.0,1,1,1,20000,4392.0,15608.0,0.2196,0,0.3064506122611378,-0.0125,-1,-1,2,-1,-1,-1,2,1,0.8333,2660.0,12821.0,13446.0,9278.0,8699.0,15919.0,10470.0,15919.0,4274.51,2208.0,6006.0,11691.0,2327.0,4579.0,12983.0,6632.0,39794.0,0.6334,776.0,3,9,6,3.9,0,0,0,0,4,2,0,218,7,0,195,2,7526.0,20,376.3,0.0722,0,0,0.5714,0.2089,0.6592,0.0763,2,0.5379,0.0685,1.9603,0.3121,0.3914,87788.0,1.4091,1,40,0.8479,11,1,1,0,0,9,0,1,0.2377,0,0.3763,1.2417,0,0
42,1,1,2,0,1,1.2,2,0.2,38057.0,3171.0,2,0,1,50000,16645.0,33355.0,0.3329,0,0.363926052569654,-0.0309,-2,-1,2,-1,-1,-1,2,1,0.8333,4421.0,11983.0,29610.0,29291.0,11035.0,21043.0,17897.0,29610.0,9491.93,3187.0,6688.0,17786.0,16770.0,5679.0,9322.0,9905.0,59432.0,0.5534,760.0,0,11,2,10.7,0,0,0,0,1,2,1,70,7,1,95,1,15470.0,23,672.61,0.0944,3,0,0.2765,0.1642,0.3225,0.1647,1,0.5902,0.4374,5.6422,1.3138,0.0087,761.0,4.877,1,7,0.1652,6,0,1,1,0,1,34,0,0.4169,0,0.3094,3.1226,0,0
24,1,1,2,0,1,2.1,1,8.7,124160.0,10347.0,1,1,1,50000,7615.0,42385.0,0.1523,0,0.1682824328354418,0.043,-1,-1,-1,-1,1,2,2,2,0.6667,12269.0,18581.0,17905.0,15663.0,21479.0,16606.0,17084.0,21479.0,2818.48,7397.0,5596.0,15906.0,9699.0,9161.0,10802.0,9760.0,58561.0,0.5713,673.0,2,5,9,1.9,0,0,0,0,1,2,1,82,5,1,550,0,15166.0,21,722.19,0.0698,1,0,0.4903,0.0918,0.5767,0.2357,0,0.5929,0.0613,1.6509,0.4027,1.0,108019.0,1.4656,1,46,0.0394,9,0,1,1,0,1,56,1,0.0896,0,0.3033,0.9432,0,0
40,1,2,2,2,1,4.1,2,0.6,29014.0,2418.0,1,1,1,50000,9890.0,40110.0,0.1978,0,0.210828749002516,-0.0713,-1,-1,0,0,0,-1,0,0,1.0,13015.0,20113.0,17473.0,3351.0,7168.0,8306.0,11571.0,20113.0,5880.75,5491.0,14403.0,8457.0,799.0,4439.0,6808.0,6733.0,40397.0,0.5819,606.0,3,9,2,7.8,0,0,0,1,5,2,0,104,2,0,95,1,10743.0,15,716.2,0.0568,1,1,0.6094,0.1019,0.2307,0.2346,0,0.4402,0.3409,4.7834,1.7232,0.0286,1741.0,4.4411,1,40,0.4348,7,1,1,1,0,2,47,1,0.2562,0,0.2149,2.7834,0,0
47,2,2,2,1,1,1.2,1,0.2,131920.0,10993.0,1,0,3,20000,11512.0,8488.0,0.5756,0,0.5353790374206161,0.0187,0,0,2,-1,-1,0,2,1,0.8333,3256.0,13012.0,3478.0,4691.0,8423.0,12563.0,7570.0,13012.0,4060.31,2836.0,8064.0,1156.0,3301.0,5710.0,7873.0,4823.0,28940.0,0.6371,687.0,3,14,4,30.0,0,0,0,0,2,4,1,173,3,1,0,2,5944.0,16,371.5,0.2185,0,0,0.706,0.1446,0.272,0.4825,0,0.3304,0.0873,0.6886,0.1516,0.0071,2638.0,0.5407,0,27,0.4778,8,1,1,1,1,7,14,1,0.4593,0,0.2972,0.4387,0,0
37,2,3,3,2,1,4.9,1,14.2,30067.0,2506.0,1,0,3,30000,2085.0,27915.0,0.0695,0,0.0403040991546649,-0.0436,-1,0,-1,-1,-1,0,0,0,1.0,11236.0,15682.0,9334.0,3555.0,13665.0,10871.0,10724.0,15682.0,3804.42,8027.0,13583.0,7924.0,2978.0,9974.0,1167.0,7276.0,43653.0,0.6785,577.0,1,8,1,3.4,1,0,0,0,4,3,0,128,2,1,450,2,9101.0,17,535.35,0.0423,1,0,0.4853,0.0783,0.3581,0.3426,2,0.2259,0.0693,4.2776,0.9977,0.7889,42695.0,3.6302,1,19,0.5168,4,1,1,0,2,5,60,1,0.4332,0,0.3034,2.9023,0,0
30,2,2,2,1,0,1.0,3,5.9,105949.0,8829.0,1,1,1,30000,7833.0,22167.0,0.2611,0,0.2323208082819765,0.0102,-1,8,4,-1,0,-1,8,2,0.6667,6981.0,8299.0,2119.0,19098.0,18985.0,9055.0,10756.0,19098.0,6259.45,4496.0,6144.0,1105.0,9402.0,13675.0,5661.0,6747.0,40483.0,0.6273,786.0,0,11,6,18.9,0,0,0,0,4,4,1,19,2,1,95,2,6662.0,17,391.88,0.1144,3,1,0.696,0.2789,0.2167,0.1016,0,0.31,0.0739,1.2181,0.2832,0.5364,62510.0,0.7545,1,37,0.093,6,0,0,1,3,8,23,0,0.2565,0,0.2221,0.7641,1,0
42,2,1,2,0,1,0.2,2,3.5,50609.0,4217.0,1,1,1,50000,12615.0,37385.0,0.2523,0,0.2354159637153015,-0.0287,0,0,1,-1,0,-1,1,1,0.8333,15806.0,12100.0,21665.0,23045.0,5571.0,33299.0,18581.0,33299.0,8803.62,13333.0,9139.0,2606.0,15119.0,2066.0,26384.0,11441.0,68647.0,0.6157,583.0,0,13,3,3.1,0,1,0,0,2,1,1,67,2,1,95,4,16102.0,12,1341.83,0.0821,0,0,0.4294,0.0129,0.2631,0.3755,1,0.6407,0.2493,4.4052,0.9879,0.1522,17713.0,3.8174,1,24,0.8603,1,1,0,0,0,4,37,1,0.5447,0,0.322,2.7124,0,1
38,1,2,1,2,1,9.1,1,9.0,62330.0,5194.0,1,0,3,200000,116580.0,83420.0,0.5829,0,0.6202011364918152,0.0105,-2,-1,0,-1,-1,1,1,1,0.8333,77951.0,67345.0,16066.0,44312.0,44621.0,47114.0,49568.0,77951.0,19587.93,54028.0,45492.0,8575.0,21232.0,37626.0,26209.0,32194.0,193162.0,0.6495,682.0,0,9,0,6.6,1,0,0,0,4,2,1,205,6,1,0,1,40846.0,12,3403.83,0.1646,1,1,0.8138,0.1103,0.1328,0.3779,1,0.2039,1.8703,9.5415,3.2087,0.4737,56097.0,7.8626,1,37,0.1299,5,1,1,3,0,2,15,1,0.3377,0,0.2042,6.1971,0,1
34,2,2,2,0,0,0.5,1,18.9,101746.0,8479.0,3,0,3,30000,12894.0,17106.0,0.4298,0,0.507004630769512,0.1079,-1,2,-2,-1,4,-1,4,2,0.6667,10909.0,7854.0,5872.0,14802.0,10767.0,16249.0,11076.0,16249.0,3610.85,5431.0,3619.0,2542.0,11541.0,1444.0,7326.0,5317.0,31903.0,0.48,778.0,2,12,7,2.9,1,0,1,0,2,1,1,95,1,0,195,0,11741.0,21,559.1,0.1819,0,0,0.7769,0.3559,0.4346,0.2378,3,0.1735,0.1267,1.3061,0.2948,1.0,192300.0,1.3846,1,49,0.461,6,1,1,1,1,9,54,1,0.3356,0,0.3914,0.627,1,1
67,2,2,1,1,0,3.3,1,1.8,29169.0,2431.0,1,1,3,30000,15588.0,14412.0,0.5196,0,0.4741386970162223,0.0099,-1,2,-1,0,1,-1,2,2,0.6667,1176.0,5522.0,4901.0,14855.0,13194.0,10073.0,8287.0,14855.0,4831.9,1038.0,4678.0,4474.0,12671.0,9785.0,6321.0,6494.0,38967.0,0.7836,751.0,2,1,8,7.6,0,0,0,1,4,3,0,225,5,1,0,4,5790.0,26,222.69,0.0903,1,0,0.8172,0.1308,0.5199,0.1598,0,0.1591,0.5344,3.4075,1.0285,0.0375,5250.0,2.3808,1,12,0.3962,11,1,1,2,1,9,4,1,0.2115,0,0.193,2.6702,0,0
49,2,2,2,2,1,2.9,1,2.1,36918.0,3076.0,1,1,3,30000,16974.0,13026.0,0.5658,0,0.600073644545813,-0.0227,-1,2,0,-1,0,-1,2,1,0.8333,6236.0,2463.0,12979.0,15474.0,9327.0,8469.0,9158.0,15474.0,4249.63,2462.0,2109.0,5816.0,7235.0,5788.0,2124.0,4256.0,25534.0,0.4647,771.0,2,5,1,1.2,0,0,0,0,4,1,1,97,5,1,195,0,9119.0,12,759.92,0.0597,1,0,0.4917,0.0539,0.2546,0.2645,0,0.4411,0.4598,2.9763,0.8126,0.07,7753.0,2.9636,1,27,0.1723,9,1,1,0,2,5,19,1,0.0874,0,0.304,1.3832,0,0
56,2,3,2,3,0,2.4,1,2.8,58102.0,4842.0,2,0,2,20000,13042.0,6958.0,0.6521,0,0.5510997413875041,-0.0164,-1,-1,3,4,0,0,4,2,0.6667,5579.0,4761.0,8515.0,3307.0,4847.0,10039.0,6175.0,10039.0,2336.3,2997.0,3067.0,5916.0,1616.0,3535.0,7631.0,4127.0,24762.0,0.6683,787.0,3,11,6,7.1,0,0,0,0,5,2,1,73,1,1,195,2,4336.0,14,309.71,0.0778,2,0,0.6293,0.0395,0.21,0.1853,0,0.4943,0.2245,1.275,0.3442,0.0757,16269.0,0.8953,1,2,0.2076,9,0,0,0,0,3,33,1,0.2469,0,0.2168,0.8522,1,1
55,2,1,1,0,2,2.1,3,4.1,76977.0,6415.0,1,1,1,30000,5901.0,24099.0,0.1967,0,0.1913388234347748,-0.0352,-1,3,0,0,3,0,3,2,0.6667,10386.0,12115.0,9270.0,21135.0,14527.0,12328.0,13294.0,21135.0,3872.42,3416.0,5974.0,3181.0,16948.0,11646.0,8196.0,8227.0,49361.0,0.6189,529.0,0,7,8,0.5,0,0,0,0,3,3,1,222,6,1,550,1,8250.0,21,392.86,0.3199,1,1,0.3192,0.2835,0.3902,0.1156,0,0.1368,0.0767,2.072,0.3897,0.1139,31561.0,1.2858,0,38,0.9635,7,1,1,2,0,7,27,1,0.4931,0,0.275,1.2823,1,0
27,2,1,2,0,1,0.2,3,0.1,73057.0,6088.0,2,0,3,150000,24465.0,125535.0,0.1631,0,0.2015890865258686,0.0242,1,-1,3,-1,-1,5,5,3,0.5,28119.0,34660.0,38602.0,58747.0,13076.0,19505.0,32118.0,58747.0,14692.88,20995.0,13650.0,32485.0,33490.0,8266.0,18294.0,21197.0,127180.0,0.66,607.0,4,3,6,6.3,0,0,0,0,3,2,0,29,5,1,0,1,28864.0,17,1697.88,0.0056,0,1,0.5604,0.0388,0.1655,0.3497,0,0.5945,0.3349,5.2748,2.0532,0.0125,731.0,4.7404,1,24,0.2112,12,1,0,0,0,6,55,1,0.4054,0,0.1924,3.4812,1,0
49,1,1,2,3,1,2.8,1,6.6,101425.0,8452.0,1,0,1,80000,13952.0,66048.0,0.1744,0,0.2339619407186594,-0.0282,-2,-2,-1,-1,0,2,2,1,0.8333,21550.0,17929.0,11490.0,69067.0,8025.0,23022.0,25180.0,69067.0,20323.18,4643.0,7017.0,9071.0,21559.0,4043.0,15400.0,10289.0,61733.0,0.4086,632.0,0,1,5,7.1,1,0,0,0,3,1,0,122,1,1,95,1,20175.0,22,917.05,0.0785,1,1,0.5586,0.5426,0.7271,0.124,0,0.408,0.1376,2.9788,0.7888,0.22,66940.0,2.3867,1,20,0.2776,8,0,0,0,0,6,14,1,0.6033,0,0.2522,1.2172,0,0
26,1,2,2,0,1,4.2,1,3.1,48344.0,4029.0,1,0,3,80000,2320.0,77680.0,0.029,0,0.0322003375550435,0.0516,0,1,0,-1,-1,-1,1,1,0.8333,40227.0,48593.0,54907.0,18921.0,2233.0,24274.0,31526.0,54907.0,18180.66,19314.0,27297.0,26696.0,12768.0,635.0,6521.0,15538.0,93231.0,0.4929,691.0,0,4,6,2.9,2,0,1,0,3,2,0,64,2,0,450,0,30080.0,20,1504.0,0.104,0,0,0.8585,0.5175,0.4084,0.5072,0,0.1031,0.048,7.8228,1.6548,0.4429,14987.0,7.464,0,17,0.2132,10,1,0,0,0,1,47,1,0.6829,0,0.376,3.8556,0,0
67,1,1,2,1,1,5.6,1,7.8,50504.0,4209.0,1,1,1,100000,25380.0,74620.0,0.2538,0,0.1954120541106269,-0.0037,1,-1,0,3,-1,-1,3,2,0.6667,16343.0,57792.0,56942.0,47993.0,83067.0,11497.0,45606.0,83067.0,24852.15,9127.0,29542.0,53582.0,24636.0,41497.0,7473.0,27643.0,165857.0,0.6061,630.0,0,13,0,18.6,1,0,0,1,4,1,1,127,6,1,0,1,34698.0,21,1652.29,0.0127,0,0,0.5552,0.2776,0.0764,0.4613,0,0.3033,0.5025,10.8328,1.98,0.1625,39393.0,8.2418,1,17,0.3176,7,0,1,1,1,9,34,1,0.1286,0,0.347,6.566,0,1
35,2,1,2,1,1,1.0,1,9.9,50340.0,4195.0,1,0,5,30000,21801.0,8199.0,0.7267,0,0.6843915412261105,0.0691,3,1,-1,-1,-1,-1,3,2,0.6667,25127.0,12161.0,6136.0,16018.0,4799.0,4602.0,11474.0,25127.0,7391.42,11578.0,4980.0,3910.0,7982.0,3017.0,2462.0,5655.0,33929.0,0.4929,712.0,0,11,1,8.3,0,0,0,0,1,1,0,9,3,1,0,0,9085.0,17,534.41,0.0934,0,0,0.6094,0.1585,0.6648,0.5014,0,0.6852,0.4331,2.7345,0.5959,0.6188,49837.0,2.1652,0,38,0.3867,9,0,0,0,0,4,31,1,0.3783,0,0.3028,1.3477,0,0
71,2,1,2,0,1,0.6,4,1.9,28226.0,2352.0,3,0,1,30000,11337.0,18663.0,0.3779,0,0.3082053717101738,-0.083,2,-1,-1,5,-1,-2,5,2,0.6667,4895.0,21386.0,4036.0,5841.0,4822.0,8078.0,8176.0,21386.0,6043.18,2272.0,15350.0,2504.0,3021.0,3249.0,2424.0,4803.0,28820.0,0.5875,637.0,2,11,1,8.2,2,0,0,0,4,2,1,174,6,0,195,0,5149.0,19,271.0,0.095,0,0,0.7708,0.4976,0.3315,0.446,2,0.3149,0.4016,3.4747,1.0628,0.0365,5363.0,2.1883,1,21,0.843,9,0,1,2,0,2,29,0,0.6545,0,0.1716,2.0412,1,0
31,1,1,1,1,0,0.9,4,0.1,38324.0,3194.0,1,1,5,50000,3690.0,46310.0,0.0738,0,0.0724182422461003,-0.0232,-1,-1,0,2,-1,0,2,1,0.8333,17608.0,6350.0,6911.0,14921.0,16721.0,15458.0,12995.0,17608.0,4584.57,17250.0,1396.0,4487.0,11193.0,10343.0,11420.0,9348.0,56089.0,0.7194,640.0,1,14,5,1.4,1,0,0,0,4,2,1,184,7,1,0,0,9550.0,16,596.88,0.1434,1,0,0.4098,0.0852,0.0656,0.1391,0,0.2095,0.0963,4.0673,1.3046,0.0083,383.0,2.989,1,50,0.1865,7,1,1,1,0,2,0,1,0.261,0,0.191,2.9258,0,1
54,1,2,2,3,0,10.0,1,12.3,52010.0,4334.0,1,0,4,10000,2282.0,7718.0,0.2282,0,0.2690857939205873,-0.0434,2,2,0,0,0,3,3,3,0.5,6625.0,2306.0,2146.0,1169.0,2749.0,6434.0,3572.0,6625.0,2144.75,4482.0,1387.0,891.0,434.0,2270.0,3795.0,2210.0,13259.0,0.6187,612.0,0,12,1,6.8,1,0,0,0,2,2,1,198,5,0,0,0,3780.0,16,236.25,0.0063,0,0,0.4867,0.0218,0.1948,0.1573,1,0.1381,0.0439,0.824,0.1923,0.3514,63972.0,0.872,1,33,0.6905,11,1,1,1,0,8,13,0,0.4098,0,0.378,0.5098,1,0
54,2,2,2,1,1,0.0,4,7.9,20360.0,1697.0,2,1,3,20000,9590.0,10410.0,0.4795,0,0.4778022118087051,-0.0429,-1,0,-1,-2,-1,4,4,1,0.8333,3605.0,2956.0,4151.0,7455.0,4129.0,8245.0,5090.0,8245.0,2004.65,3019.0,1271.0,3929.0,5808.0,1866.0,4066.0,3326.0,19959.0,0.6534,629.0,1,2,4,3.3,0,0,0,0,3,2,1,222,3,1,0,2,4744.0,24,197.67,0.2547,1,0,0.5915,0.1951,0.4973,0.0982,0,0.4189,0.471,2.9976,0.9823,0.2257,16084.0,2.7939,1,30,0.8021,5,0,1,0,0,9,0,1,0.4837,0,0.2372,1.9588,0,0
37,1,2,3,3,1,3.4,4,1.6,42370.0,3531.0,1,0,5,80000,34584.0,45416.0,0.4323,0,0.4595783672396157,-0.0632,0,1,-1,0,0,-1,1,1,0.8333,10216.0,11429.0,57127.0,22187.0,23717.0,34755.0,26572.0,57127.0,15941.44,3419.0,9153.0,36946.0,18955.0,20015.0,5072.0,15593.0,93560.0,0.5868,663.0,1,8,7,11.0,0,0,0,0,3,1,1,129,7,1,95,0,24011.0,17,1412.41,0.0964,2,1,0.4573,0.2733,0.1167,0.1638,1,0.2146,0.8162,7.5232,1.8881,0.0889,6779.0,6.7981,1,5,0.7982,9,1,0,0,0,7,0,0,0.3303,0,0.3001,4.4148,0,1
61,2,1,1,2,1,8.3,1,8.8,24140.0,2012.0,2,1,3,80000,37856.0,42144.0,0.4732,0,0.5299453827210798,0.0255,-1,-1,-1,-1,-2,0,0,0,1.0,27309.0,28585.0,21585.0,24790.0,45150.0,11002.0,26404.0,45150.0,10165.61,19298.0,14584.0,10752.0,24492.0,34124.0,5751.0,18167.0,109001.0,0.688,593.0,2,4,3,5.0,0,0,0,0,5,1,1,54,2,0,195,0,22304.0,19,1173.89,0.0742,1,0,0.8903,0.1463,0.3605,0.371,0,0.6757,1.5681,13.1167,3.3139,0.2095,21243.0,11.08,0,43,0.4409,7,0,1,1,1,1,10,1,0.2586,0,0.2788,9.0248,0,0
59,2,2,3,2,0,3.6,1,14.1,58370.0,4864.0,3,1,1,30000,8571.0,21429.0,0.2857,0,0.2963943065398564,0.0149,-1,-1,-1,4,-2,0,4,1,0.8333,5802.0,10882.0,13769.0,15413.0,9184.0,5253.0,10050.0,15413.0,3765.89,2788.0,6684.0,6958.0,5552.0,9010.0,3253.0,5708.0,34245.0,0.568,533.0,0,5,7,3.8,1,0,0,0,2,3,1,135,4,1,450,0,6086.0,22,276.64,0.2937,0,0,0.8367,0.2887,0.4823,0.2383,0,0.5519,0.1468,2.0658,0.514,0.3525,82302.0,1.251,0,22,0.0386,11,1,1,1,0,4,39,0,0.3646,0,0.2029,1.1733,0,1
35,1,1,2,2,1,0.8,2,2.3,17841.0,1487.0,1,1,5,30000,6396.0,23604.0,0.2132,0,0.2793424609143302,-0.0121,-2,0,0,0,1,0,1,1,0.8333,2420.0,16811.0,740.0,16394.0,7400.0,4507.0,8045.0,16811.0,6383.39,1584.0,10288.0,563.0,1905.0,2958.0,1464.0,3127.0,18762.0,0.3887,684.0,0,1,1,3.9,0,0,0,0,4,4,1,209,2,0,95,3,5187.0,18,288.17,0.132,0,0,0.8765,0.2633,0.4132,0.4671,0,0.3569,0.3585,5.4066,1.6814,0.1438,4103.0,3.4859,1,26,0.9791,9,1,1,0,0,8,41,1,0.1315,0,0.1729,2.1015,0,0
49,1,2,1,2,1,6.1,1,2.6,57070.0,4756.0,1,1,1,200000,108000.0,92000.0,0.54,0,0.4549732454113685,0.1059,0,-1,1,3,-1,-1,3,2,0.6667,92754.0,97150.0,109738.0,60713.0,40137.0,33394.0,72314.0,109738.0,29211.54,40064.0,49543.0,85349.0,34618.0,28777.0,21167.0,43253.0,259518.0,0.5981,764.0,3,7,7,11.0,0,0,0,0,5,1,1,108,5,1,195,1,71746.0,15,4783.07,0.1229,1,0,0.2779,0.0429,0.092,0.3587,0,0.4412,1.8924,15.2016,3.5044,0.0867,14838.0,15.0822,1,28,0.9622,12,0,1,1,2,1,51,1,0.0381,0,0.3587,9.0925,0,0
31,1,1,2,1,1,3.8,1,0.1,80279.0,6690.0,1,0,1,100000,28440.0,71560.0,0.2844,0,0.2433651480212576,0.0842,-1,-1,3,0,0,-1,3,1,0.8333,5162.0,22594.0,38709.0,64378.0,69088.0,2489.0,33737.0,69088.0,26237.44,3700.0,13628.0,9002.0,40633.0,34878.0,858.0,17116.0,102699.0,0.5073,695.0,0,13,8,6.7,0,0,0,0,1,2,0,21,2,0,0,1,28892.0,13,2222.46,0.0978,1,0,0.6361,0.1003,0.1576,0.394,3,0.3063,0.3543,5.0421,1.2456,0.0083,803.0,4.318,1,42,0.0082,5,0,0,2,0,3,60,1,0.6638,0,0.2889,2.5581,0,0
72,2,1,1,4,2,5.1,1,7.9,39689.0,3307.0,1,0,2,30000,11451.0,18549.0,0.3817,0,0.4404716457154409,0.0122,-1,2,0,0,-1,0,2,1,0.8333,16142.0,23850.0,8850.0,10482.0,6564.0,15966.0,13642.0,23850.0,5757.62,10771.0,21754.0,3418.0,8389.0,2432.0,8894.0,9276.0,55658.0,0.68,576.0,0,9,6,16.5,1,2,0,0,5,1,1,157,4,1,95,0,11102.0,13,854.0,0.0833,0,1,0.6968,0.2457,0.8013,0.2652,0,0.3188,0.2885,4.1239,0.7559,0.1491,31354.0,3.3561,1,13,0.3853,7,0,1,1,1,9,10,0,0.4835,0,0.3701,2.8041,0,0
